DateTime,Open,High,Low,Close,Tick Volume,Real Volume
2025.03.09 21:00,1.083475,1.0840999999999998,1.08308,1.084015,740,0
2025.03.09 22:00,1.084015,1.0859899999999998,1.0838999999999999,1.08495,6604,0
2025.03.09 23:00,1.08495,1.086555,1.0848499999999999,1.08601,8904,0
2025.03.10 00:00,1.08601,1.086725,1.0852849999999998,1.0864099999999999,9972,0
2025.03.10 01:00,1.0864099999999999,1.087125,1.0852499999999998,1.08548,12375,0
2025.03.10 02:00,1.08548,1.085585,1.08358,1.08371,9028,0
2025.03.10 03:00,1.08371,1.0838649999999999,1.0830199999999999,1.083165,8105,0
2025.03.10 04:00,1.083165,1.083775,1.083035,1.08307,5140,0
2025.03.10 05:00,1.08307,1.08357,1.082805,1.08351,7908,0
2025.03.10 06:00,1.08351,1.0844749999999999,1.08345,1.0837400000000001,10572,0
2025.03.10 07:00,1.0837400000000001,1.084425,1.0810849999999999,1.082265,17982,0
2025.03.10 08:00,1.082265,1.0824449999999999,1.0804999999999998,1.0809950000000002,25292,0
2025.03.10 09:00,1.0809950000000002,1.085665,1.080865,1.0851199999999999,22351,0
2025.03.10 10:00,1.0851199999999999,1.087465,1.085065,1.0861,20097,0
2025.03.10 11:00,1.0861,1.086455,1.081235,1.085065,33890,0
2025.03.10 12:00,1.085065,1.08601,1.0842049999999999,1.0844,20116,0
2025.03.10 13:00,1.0844,1.08508,1.08332,1.083515,19278,0
2025.03.10 14:00,1.083515,1.08468,1.08316,1.0845150000000001,21656,0
2025.03.10 15:00,1.0845150000000001,1.0848,1.0820750000000001,1.0836999999999999,18758,0
2025.03.10 16:00,1.0836999999999999,1.08419,1.082795,1.08303,14409,0
2025.03.10 17:00,1.08303,1.0845699999999998,1.0825749999999998,1.082995,12687,0
2025.03.10 18:00,1.082995,1.08353,1.0817700000000001,1.08297,15004,0
2025.03.10 19:00,1.08297,1.083275,1.08175,1.08318,11398,0
2025.03.10 20:00,1.08318,1.083675,1.0825749999999998,1.0834899999999998,6873,0
2025.03.10 21:00,1.0834899999999998,1.083705,1.0830799999999998,1.08351,392,0
2025.03.10 22:00,1.08351,1.084165,1.0833149999999998,1.083475,2185,0
2025.03.10 23:00,1.083475,1.084355,1.083475,1.083945,5270,0
2025.03.11 00:00,1.083945,1.0853549999999998,1.08391,1.0851600000000001,10347,0
2025.03.11 01:00,1.0851600000000001,1.08588,1.08436,1.085705,13727,0
2025.03.11 02:00,1.085705,1.08605,1.0850049999999998,1.0856,10349,0
2025.03.11 03:00,1.0856,1.0859899999999998,1.084895,1.08544,8429,0
2025.03.11 04:00,1.08544,1.08617,1.085055,1.085435,6531,0
2025.03.11 05:00,1.085435,1.0855700000000001,1.083555,1.083825,8756,0
2025.03.11 06:00,1.083825,1.087605,1.0836549999999998,1.085655,18579,0
2025.03.11 07:00,1.085655,1.090155,1.085525,1.089065,23892,0
2025.03.11 08:00,1.089065,1.0919249999999998,1.0884749999999999,1.0917249999999998,25831,0
2025.03.11 09:00,1.0917249999999998,1.0920899999999998,1.08961,1.09085,18428,0
2025.03.11 10:00,1.09085,1.09085,1.0882399999999999,1.08906,13556,0
2025.03.11 11:00,1.08906,1.09048,1.08812,1.090465,11774,0
2025.03.11 12:00,1.090465,1.092055,1.09021,1.091805,19080,0
2025.03.11 13:00,1.091805,1.09307,1.091145,1.09205,21172,0
2025.03.11 14:00,1.09205,1.092075,1.089505,1.09193,33366,0
2025.03.11 15:00,1.09193,1.0928749999999998,1.0912199999999999,1.09273,23338,0
2025.03.11 16:00,1.09273,1.092965,1.0918,1.0925099999999999,13509,0
2025.03.11 17:00,1.0925099999999999,1.0935000000000001,1.09238,1.0934249999999999,11930,0
2025.03.11 18:00,1.0934249999999999,1.09473,1.09252,1.09308,20145,0
2025.03.11 19:00,1.09308,1.0934,1.0919599999999998,1.09199,12823,0
2025.03.11 20:00,1.09199,1.09209,1.091015,1.091895,4791,0
2025.03.11 21:00,1.091895,1.092105,1.0911149999999998,1.091195,1463,0
2025.03.11 22:00,1.091195,1.09189,1.09116,1.091575,1911,0
2025.03.11 23:00,1.091575,1.0917750000000002,1.0913,1.0914000000000001,3201,0
2025.03.12 00:00,1.0914000000000001,1.091575,1.09056,1.090875,6639,0
2025.03.12 01:00,1.090875,1.091545,1.09057,1.09071,10531,0
2025.03.12 02:00,1.09071,1.09116,1.090325,1.090385,8665,0
2025.03.12 03:00,1.090385,1.0904850000000001,1.089615,1.0897350000000001,6802,0
2025.03.12 04:00,1.0897350000000001,1.090265,1.089575,1.08989,6672,0
2025.03.12 05:00,1.08989,1.0904349999999998,1.089515,1.090355,7544,0
2025.03.12 06:00,1.090355,1.0908950000000002,1.089195,1.0892249999999999,10478,0
2025.03.12 07:00,1.0892249999999999,1.090315,1.08875,1.0901649999999998,15595,0
2025.03.12 08:00,1.0901649999999998,1.092185,1.08978,1.092145,23346,0
2025.03.12 09:00,1.092145,1.092655,1.0913300000000001,1.091445,17785,0
2025.03.12 10:00,1.091445,1.092105,1.09046,1.09063,12804,0
2025.03.12 11:00,1.09063,1.0913,1.08994,1.0900949999999998,14067,0
2025.03.12 12:00,1.0900949999999998,1.0933,1.0876199999999998,1.087805,43079,0
2025.03.12 13:00,1.087805,1.08963,1.08757,1.0882299999999998,32706,0
2025.03.12 14:00,1.0882299999999998,1.0913599999999999,1.088105,1.09128,22094,0
2025.03.12 15:00,1.09128,1.092435,1.091,1.092435,19998,0
2025.03.12 16:00,1.092435,1.092795,1.090565,1.0905749999999999,14727,0
2025.03.12 17:00,1.0905749999999999,1.091425,1.0903299999999998,1.0906850000000001,12068,0
2025.03.12 18:00,1.0906850000000001,1.09096,1.0879699999999999,1.08846,11172,0
2025.03.12 19:00,1.08846,1.0897700000000001,1.0883099999999999,1.08901,10865,0
2025.03.12 20:00,1.08901,1.089365,1.08866,1.088795,4706,0
2025.03.12 21:00,1.088795,1.0891099999999998,1.08861,1.08863,587,0
2025.03.12 22:00,1.08863,1.089,1.0886049999999998,1.0889099999999998,1253,0
2025.03.12 23:00,1.0889099999999998,1.089005,1.0883249999999998,1.0885449999999999,2609,0
2025.03.13 00:00,1.0885449999999999,1.089195,1.08826,1.0891600000000001,4913,0
2025.03.13 01:00,1.0891600000000001,1.089335,1.08864,1.088975,7472,0
2025.03.13 02:00,1.088975,1.0897199999999998,1.08895,1.0895549999999998,6427,0
2025.03.13 03:00,1.0895549999999998,1.089565,1.088505,1.088505,4955,0
2025.03.13 04:00,1.088505,1.08936,1.0881750000000001,1.0893549999999999,5230,0
2025.03.13 05:00,1.0893549999999999,1.08936,1.0879249999999998,1.0885150000000001,8130,0
2025.03.13 06:00,1.0885150000000001,1.088555,1.086925,1.08745,11090,0
2025.03.13 07:00,1.08745,1.0885150000000001,1.085975,1.086535,16839,0
2025.03.13 08:00,1.086535,1.08839,1.085905,1.08732,23939,0
2025.03.13 09:00,1.08732,1.0885449999999999,1.0868699999999998,1.08793,14953,0
2025.03.13 10:00,1.08793,1.08829,1.08623,1.087005,14014,0
2025.03.13 11:00,1.087005,1.0875050000000002,1.0844649999999998,1.0856249999999998,21555,0
2025.03.13 12:00,1.0856249999999998,1.087875,1.082615,1.08347,34956,0
2025.03.13 13:00,1.08347,1.085325,1.0822500000000002,1.0847499999999999,23228,0
2025.03.13 14:00,1.0847499999999999,1.0869749999999998,1.08461,1.0865200000000002,23165,0
2025.03.13 15:00,1.0865200000000002,1.08718,1.0853899999999999,1.085845,24443,0
2025.03.13 16:00,1.085845,1.0878299999999999,1.085515,1.087265,18571,0
2025.03.13 17:00,1.087265,1.087355,1.08544,1.0854599999999999,14174,0
2025.03.13 18:00,1.0854599999999999,1.0857999999999999,1.0852149999999998,1.08535,11428,0
2025.03.13 19:00,1.08535,1.085685,1.084775,1.08482,8666,0
2025.03.13 20:00,1.08482,1.08561,1.084645,1.0852249999999999,4530,0
2025.03.13 21:00,1.0852249999999999,1.08562,1.084865,1.08529,631,0
2025.03.13 22:00,1.08529,1.085575,1.085115,1.0852499999999998,1597,0
2025.03.13 23:00,1.0852499999999998,1.0854949999999999,1.0850149999999998,1.0854849999999998,2988,0
2025.03.14 00:00,1.0854849999999998,1.085865,1.084835,1.0849099999999998,7631,0
2025.03.14 01:00,1.0849099999999998,1.084935,1.084055,1.084285,9503,0
2025.03.14 02:00,1.084285,1.084305,1.083425,1.0840299999999998,6579,0
2025.03.14 03:00,1.0840299999999998,1.08459,1.0837750000000002,1.084565,7138,0
2025.03.14 04:00,1.084565,1.084625,1.0837599999999998,1.0840999999999998,5377,0
2025.03.14 05:00,1.0840999999999998,1.08515,1.08408,1.085075,6338,0
2025.03.14 06:00,1.085075,1.085075,1.083515,1.08385,8057,0
2025.03.14 07:00,1.08385,1.0847250000000002,1.0830600000000001,1.0839249999999998,18125,0
2025.03.14 08:00,1.0839249999999998,1.085685,1.08354,1.0853899999999999,16335,0
2025.03.14 09:00,1.0853899999999999,1.08622,1.0846999999999998,1.0852249999999999,15004,0
2025.03.14 10:00,1.0852249999999999,1.091265,1.08515,1.0895000000000001,32795,0
2025.03.14 11:00,1.0895000000000001,1.090965,1.0887449999999999,1.089675,28682,0
2025.03.14 12:00,1.089675,1.0911499999999998,1.089005,1.089475,17114,0
2025.03.14 13:00,1.089475,1.08981,1.0870099999999998,1.08743,19285,0
2025.03.14 14:00,1.08743,1.08865,1.086545,1.08778,22843,0
2025.03.14 15:00,1.08778,1.0886749999999998,1.086675,1.087145,19171,0
2025.03.14 16:00,1.087145,1.08899,1.087035,1.0883099999999999,11902,0
2025.03.14 17:00,1.0883099999999999,1.08881,1.0879050000000001,1.088215,8782,0
2025.03.14 18:00,1.088215,1.08864,1.08734,1.08802,7349,0
2025.03.14 19:00,1.08802,1.08846,1.087835,1.08832,3940,0
2025.03.14 20:00,1.08832,1.088585,1.0877,1.08798,2952,0
2025.03.16 19:00,1.08798,1.0880299999999998,1.08757,1.087845,36,0
2025.03.16 20:00,1.087845,1.087965,1.0875849999999998,1.0878100000000002,55,0
2025.03.16 21:00,1.0878100000000002,1.08834,1.087715,1.0880999999999998,586,0
2025.03.16 22:00,1.0880999999999998,1.0885449999999999,1.087475,1.08815,3350,0
2025.03.16 23:00,1.08815,1.088525,1.08793,1.087965,3518,0
2025.03.17 00:00,1.087965,1.088295,1.087555,1.0879599999999998,4537,0
2025.03.17 01:00,1.0879599999999998,1.089035,1.087425,1.088495,7884,0
2025.03.17 02:00,1.088495,1.0885799999999999,1.087945,1.08813,5068,0
2025.03.17 03:00,1.08813,1.088635,1.087675,1.088355,4211,0
2025.03.17 04:00,1.088355,1.089385,1.08777,1.0882100000000001,5596,0
2025.03.17 05:00,1.0882100000000001,1.088225,1.08738,1.087765,4521,0
2025.03.17 06:00,1.087765,1.0884399999999999,1.08734,1.08778,5846,0
2025.03.17 07:00,1.08778,1.08845,1.086855,1.0876199999999998,12067,0
2025.03.17 08:00,1.0876199999999998,1.0886900000000002,1.0870549999999999,1.08838,15540,0
2025.03.17 09:00,1.08838,1.090045,1.0877,1.08998,12355,0
2025.03.17 10:00,1.08998,1.0909849999999999,1.08963,1.090785,9658,0
2025.03.17 11:00,1.090785,1.0912,1.089615,1.0901999999999998,8947,0
2025.03.17 12:00,1.0901999999999998,1.091005,1.0887349999999998,1.090185,20775,0
2025.03.17 13:00,1.090185,1.0906500000000001,1.089715,1.090485,17960,0
2025.03.17 14:00,1.090485,1.0918700000000001,1.090205,1.091605,16438,0
2025.03.17 15:00,1.091605,1.0929799999999998,1.09157,1.092155,14852,0
2025.03.17 16:00,1.092155,1.092625,1.091445,1.092115,9894,0
2025.03.17 17:00,1.092115,1.092395,1.09116,1.0914000000000001,8309,0
2025.03.17 18:00,1.0914000000000001,1.09265,1.091265,1.0925449999999999,8598,0
2025.03.17 19:00,1.0925449999999999,1.09257,1.091835,1.092055,5947,0
2025.03.17 20:00,1.092055,1.0927799999999999,1.09204,1.09225,3559,0
2025.03.17 21:00,1.09225,1.092455,1.091825,1.092285,917,0
2025.03.17 22:00,1.092285,1.092385,1.09193,1.092145,1395,0
2025.03.17 23:00,1.092145,1.0921949999999998,1.091815,1.0918199999999998,2108,0
2025.03.18 00:00,1.0918199999999998,1.0921150000000002,1.0915,1.0915949999999999,4840,0
2025.03.18 01:00,1.0915949999999999,1.09191,1.0912250000000001,1.091545,6890,0
2025.03.18 02:00,1.091545,1.091615,1.090785,1.090865,5429,0
2025.03.18 03:00,1.090865,1.09111,1.0906349999999998,1.0908449999999998,3875,0
2025.03.18 04:00,1.0908449999999998,1.091165,1.0907900000000001,1.091105,3522,0
2025.03.18 05:00,1.091105,1.09134,1.09073,1.090785,3910,0
2025.03.18 06:00,1.090785,1.09214,1.090355,1.0920899999999998,7116,0
2025.03.18 07:00,1.0920899999999998,1.0936599999999999,1.0916199999999998,1.093515,11292,0
2025.03.18 08:00,1.093515,1.095475,1.093295,1.0951499999999998,14913,0
2025.03.18 09:00,1.0951499999999998,1.0953249999999999,1.09395,1.09503,11254,0
2025.03.18 10:00,1.09503,1.095245,1.09317,1.0934149999999998,14215,0
2025.03.18 11:00,1.0934149999999998,1.093725,1.091415,1.0916299999999999,11776,0
2025.03.18 12:00,1.0916299999999999,1.09238,1.089255,1.0911499999999998,13352,0
2025.03.18 13:00,1.0911499999999998,1.092085,1.09016,1.0912600000000001,14421,0
2025.03.18 14:00,1.0912600000000001,1.0919699999999999,1.090695,1.091675,15749,0
2025.03.18 15:00,1.091675,1.0934149999999998,1.0896599999999999,1.09266,20621,0
2025.03.18 16:00,1.09266,1.093995,1.0923500000000002,1.093865,12206,0
2025.03.18 17:00,1.093865,1.095195,1.093855,1.095005,11301,0
2025.03.18 18:00,1.095005,1.095125,1.094055,1.094425,6929,0
2025.03.18 19:00,1.094425,1.0949749999999998,1.094145,1.094625,6551,0
2025.03.18 20:00,1.094625,1.0948799999999999,1.09428,1.09444,3163,0
2025.03.18 21:00,1.09444,1.094685,1.094175,1.0944949999999998,793,0
2025.03.18 22:00,1.0944949999999998,1.09462,1.09405,1.09419,1466,0
2025.03.18 23:00,1.09419,1.0943749999999999,1.0937549999999998,1.093845,1888,0
2025.03.19 00:00,1.093845,1.0938949999999998,1.0931899999999999,1.09347,4559,0
2025.03.19 01:00,1.09347,1.093785,1.09336,1.0937700000000001,4155,0
2025.03.19 02:00,1.0937700000000001,1.094515,1.093565,1.0941,3743,0
2025.03.19 03:00,1.0941,1.0943649999999998,1.09329,1.09382,3157,0
2025.03.19 04:00,1.09382,1.09382,1.0928049999999998,1.093,3150,0
2025.03.19 05:00,1.093,1.09363,1.0929799999999998,1.0931199999999999,4146,0
2025.03.19 06:00,1.0931199999999999,1.0932499999999998,1.0920649999999998,1.092075,7191,0
2025.03.19 07:00,1.092075,1.09232,1.0873149999999998,1.08927,22995,0
2025.03.19 08:00,1.08927,1.0910549999999999,1.0892149999999998,1.090725,16384,0
2025.03.19 09:00,1.090725,1.09103,1.0895549999999998,1.090255,10834,0
2025.03.19 10:00,1.090255,1.0904349999999998,1.089135,1.0899899999999998,8655,0
2025.03.19 11:00,1.0899899999999998,1.0913300000000001,1.089375,1.090835,10183,0
2025.03.19 12:00,1.090835,1.091765,1.08992,1.09012,15057,0
2025.03.19 13:00,1.09012,1.0903749999999999,1.08928,1.089445,15005,0
2025.03.19 14:00,1.089445,1.09006,1.0881750000000001,1.08839,12934,0
2025.03.19 15:00,1.08839,1.088795,1.08754,1.0876899999999998,11784,0
2025.03.19 16:00,1.0876899999999998,1.088645,1.0876,1.088505,9021,0
2025.03.19 17:00,1.088505,1.08853,1.086045,1.087065,12277,0
2025.03.19 18:00,1.087065,1.091335,1.086535,1.090745,33843,0
2025.03.19 19:00,1.090745,1.091285,1.088505,1.0898949999999998,20713,0
2025.03.19 20:00,1.0898949999999998,1.090605,1.089585,1.09024,3639,0
2025.03.19 21:00,1.09024,1.09059,1.090165,1.09058,537,0
2025.03.19 22:00,1.09058,1.09132,1.090355,1.0908699999999998,2015,0
2025.03.19 23:00,1.0908699999999998,1.09119,1.0905200000000002,1.09116,2999,0
2025.03.20 00:00,1.09116,1.0916549999999998,1.09037,1.09123,7967,0
2025.03.20 01:00,1.09123,1.09131,1.09035,1.090665,8409,0
2025.03.20 02:00,1.090665,1.09173,1.0906250000000002,1.09091,7545,0
2025.03.20 03:00,1.09091,1.0914099999999998,1.09071,1.09097,5954,0
2025.03.20 04:00,1.09097,1.0910549999999999,1.0900349999999999,1.0903299999999998,5242,0
2025.03.20 05:00,1.0903299999999998,1.0903399999999999,1.0890849999999999,1.089545,4839,0
2025.03.20 06:00,1.089545,1.08989,1.088975,1.08934,7398,0
2025.03.20 07:00,1.08934,1.089435,1.0864699999999998,1.08793,13928,0
2025.03.20 08:00,1.08793,1.0885799999999999,1.08631,1.086535,17147,0
2025.03.20 09:00,1.086535,1.08684,1.0838299999999998,1.0852249999999999,17518,0
2025.03.20 10:00,1.0852249999999999,1.0854599999999999,1.083335,1.08459,16907,0
2025.03.20 11:00,1.08459,1.085185,1.08393,1.0849449999999998,10992,0
2025.03.20 12:00,1.0849449999999998,1.08558,1.083085,1.0833849999999998,16316,0
2025.03.20 13:00,1.0833849999999998,1.08391,1.08147,1.082515,16696,0
2025.03.20 14:00,1.082515,1.0838700000000001,1.0822699999999998,1.0829399999999998,14247,0
2025.03.20 15:00,1.0829399999999998,1.084925,1.0823399999999999,1.08473,13206,0
2025.03.20 16:00,1.08473,1.08524,1.0842299999999998,1.0848749999999998,10005,0
2025.03.20 17:00,1.0848749999999998,1.0851899999999999,1.08391,1.0844550000000002,6732,0
2025.03.20 18:00,1.0844550000000002,1.084965,1.084195,1.084835,5655,0
2025.03.20 19:00,1.084835,1.085445,1.08472,1.085325,4690,0
2025.03.20 20:00,1.085325,1.085915,1.08496,1.0850399999999998,2588,0
2025.03.20 21:00,1.0850399999999998,1.08558,1.084975,1.08551,603,0
2025.03.20 22:00,1.08551,1.08588,1.08537,1.085715,1385,0
2025.03.20 23:00,1.085715,1.085785,1.0853199999999998,1.0853199999999998,2318,0
2025.03.21 00:00,1.0853199999999998,1.08588,1.0850749999999998,1.085325,4279,0
2025.03.21 01:00,1.085325,1.085565,1.0848399999999998,1.085235,6906,0
2025.03.21 02:00,1.085235,1.085515,1.084225,1.08441,5693,0
2025.03.21 03:00,1.08441,1.084635,1.083345,1.0834700000000002,4346,0
2025.03.21 04:00,1.0834700000000002,1.08366,1.08276,1.0830250000000001,3754,0
2025.03.21 05:00,1.0830250000000001,1.08303,1.081985,1.08285,6758,0
2025.03.21 06:00,1.08285,1.083735,1.08242,1.083415,7112,0
2025.03.21 07:00,1.083415,1.08418,1.0826850000000001,1.083895,10048,0
2025.03.21 08:00,1.083895,1.0845500000000001,1.0823999999999998,1.0836000000000001,11756,0
2025.03.21 09:00,1.0836000000000001,1.083895,1.082475,1.08257,7677,0
2025.03.21 10:00,1.08257,1.083885,1.082565,1.0836999999999999,8103,0
2025.03.21 11:00,1.0836999999999999,1.08514,1.0835050000000002,1.08508,8845,0
2025.03.21 12:00,1.08508,1.0861399999999999,1.082965,1.0832099999999998,14792,0
2025.03.21 13:00,1.0832099999999998,1.083605,1.082515,1.083215,14535,0
2025.03.21 14:00,1.083215,1.08357,1.08185,1.082365,12969,0
2025.03.21 15:00,1.082365,1.0829749999999998,1.079645,1.080625,16721,0
2025.03.21 16:00,1.080625,1.08249,1.08046,1.0818249999999998,17126,0
2025.03.21 17:00,1.0818249999999998,1.082555,1.08052,1.0822699999999998,9830,0
2025.03.21 18:00,1.0822699999999998,1.08269,1.081475,1.0821,8445,0
2025.03.21 19:00,1.0821,1.0824449999999999,1.08154,1.08178,4826,0
2025.03.21 20:00,1.08178,1.081945,1.08102,1.0816249999999998,3159,0
2025.03.23 19:00,1.0816249999999998,1.082185,1.080755,1.082145,18,0
2025.03.23 20:00,1.082145,1.082145,1.081095,1.0814949999999999,43,0
2025.03.23 21:00,1.0814949999999999,1.082005,1.0813899999999999,1.08189,371,0
2025.03.23 22:00,1.08189,1.0830099999999998,1.08162,1.08198,3887,0
2025.03.23 23:00,1.08198,1.0837149999999998,1.081865,1.08361,4941,0
2025.03.24 00:00,1.08361,1.0840100000000001,1.08327,1.08373,6838,0
2025.03.24 01:00,1.08373,1.0837599999999998,1.08228,1.0827399999999998,10336,0
2025.03.24 02:00,1.0827399999999998,1.083215,1.0824449999999999,1.0825,7453,0
2025.03.24 03:00,1.0825,1.0829399999999998,1.08201,1.082045,6054,0
2025.03.24 04:00,1.082045,1.08244,1.081705,1.08229,4824,0
2025.03.24 05:00,1.08229,1.0830899999999999,1.0818249999999998,1.082905,6844,0
2025.03.24 06:00,1.082905,1.08448,1.08279,1.083965,9542,0
2025.03.24 07:00,1.083965,1.085,1.0833,1.083815,11303,0
2025.03.24 08:00,1.083815,1.08583,1.0837400000000001,1.084305,19784,0
2025.03.24 09:00,1.084305,1.0845099999999999,1.0828449999999998,1.0839349999999999,15997,0
2025.03.24 10:00,1.0839349999999999,1.08548,1.08365,1.08481,10995,0
2025.03.24 11:00,1.08481,1.0849449999999998,1.083225,1.0832549999999999,9769,0
2025.03.24 12:00,1.0832549999999999,1.08346,1.08215,1.08297,11475,0
2025.03.24 13:00,1.08297,1.083075,1.0792549999999999,1.0793249999999999,16689,0
2025.03.24 14:00,1.0793249999999999,1.082025,1.07904,1.079945,19481,0
2025.03.24 15:00,1.079945,1.0805449999999999,1.07906,1.07939,14935,0
2025.03.24 16:00,1.07939,1.08073,1.07816,1.07918,12621,0
2025.03.24 17:00,1.07918,1.07966,1.07846,1.078765,9462,0
2025.03.24 18:00,1.078765,1.0813199999999998,1.078395,1.0805150000000001,11030,0
2025.03.24 19:00,1.0805150000000001,1.080715,1.079705,1.08022,3998,0
2025.03.24 20:00,1.08022,1.08062,1.079985,1.080085,3323,0
2025.03.24 21:00,1.080085,1.0802649999999998,1.0796350000000001,1.08011,1077,0
2025.03.24 22:00,1.08011,1.0803099999999999,1.079495,1.08025,1381,0
2025.03.24 23:00,1.08025,1.0803699999999998,1.08005,1.080255,1733,0
2025.03.25 00:00,1.080255,1.080315,1.0796000000000001,1.08002,4312,0
2025.03.25 01:00,1.08002,1.0808550000000001,1.0799949999999998,1.08011,6072,0
2025.03.25 02:00,1.08011,1.0805099999999999,1.0794199999999998,1.07966,5465,0
2025.03.25 03:00,1.07966,1.080365,1.079605,1.0803099999999999,4450,0
2025.03.25 04:00,1.0803099999999999,1.0809,1.0802649999999998,1.08034,3675,0
2025.03.25 05:00,1.08034,1.0807099999999998,1.08012,1.080305,3487,0
2025.03.25 06:00,1.080305,1.080455,1.079285,1.0794700000000002,6188,0
2025.03.25 07:00,1.0794700000000002,1.080215,1.07851,1.0787399999999998,9043,0
2025.03.25 08:00,1.0787399999999998,1.079235,1.077685,1.07905,12722,0
2025.03.25 09:00,1.07905,1.0804,1.0787550000000001,1.0800649999999998,10568,0
2025.03.25 10:00,1.0800649999999998,1.0824500000000001,1.0799949999999998,1.082025,11921,0
2025.03.25 11:00,1.082025,1.0827649999999998,1.08108,1.081795,11023,0
2025.03.25 12:00,1.081795,1.0830199999999999,1.081575,1.0825200000000001,10747,0
2025.03.25 13:00,1.0825200000000001,1.08278,1.0813899999999999,1.0817299999999999,14014,0
2025.03.25 14:00,1.0817299999999999,1.082185,1.08019,1.081255,17951,0
2025.03.25 15:00,1.081255,1.0819649999999998,1.0797249999999998,1.08033,16211,0
2025.03.25 16:00,1.08033,1.081315,1.08019,1.08066,11751,0
2025.03.25 17:00,1.08066,1.0817,1.080595,1.0809549999999999,7908,0
2025.03.25 18:00,1.0809549999999999,1.0809549999999999,1.07971,1.07985,7708,0
2025.03.25 19:00,1.07985,1.080185,1.079075,1.0795499999999998,8393,0
2025.03.25 20:00,1.0795499999999998,1.07958,1.078995,1.0791300000000001,2980,0
2025.03.25 21:00,1.0791300000000001,1.079625,1.07892,1.07921,493,0
2025.03.25 22:00,1.07921,1.079345,1.078795,1.078865,1682,0
2025.03.25 23:00,1.078865,1.078905,1.078525,1.078885,1567,0
2025.03.26 00:00,1.078885,1.07924,1.078355,1.07844,5344,0
2025.03.26 01:00,1.07844,1.0795499999999998,1.0777999999999999,1.07953,7685,0
2025.03.26 02:00,1.07953,1.0797149999999998,1.0790250000000001,1.0795249999999998,4064,0
2025.03.26 03:00,1.0795249999999998,1.0796299999999999,1.078395,1.078605,4136,0
2025.03.26 04:00,1.078605,1.0787849999999999,1.0781049999999999,1.0784099999999999,3073,0
2025.03.26 05:00,1.0784099999999999,1.07871,1.0777899999999998,1.078525,4903,0
2025.03.26 06:00,1.078525,1.07884,1.07821,1.0787,5605,0
2025.03.26 07:00,1.0787,1.079145,1.0781299999999998,1.078615,11767,0
2025.03.26 08:00,1.078615,1.07998,1.0785399999999998,1.07993,13818,0
